  288    1.2000  100.0000   12.0000   -75.91541486   -75.74513502   -75.91517386
  289    1.2000  100.0000   14.0000   -75.91541227   -75.74513113   -75.91516981
  290    1.2000  100.0000   16.0000   -75.91533548   -75.74505753   -75.91506923
    0    0.0000    0.0000    0.0000     0.00000000     0.00000000     0.00000000
  291    1.2000  105.0000    1.2000   -75.88325382   -75.44573687   -75.53047448
  292    1.2000  105.0000    1.3000   -75.98027082   -75.54817095   -75.63272314
  293    1.2000  105.0000    1.4000   -76.04369345   -75.61736500   -75.70170120
  294    1.2000  105.0000    1.5000   -76.08357453   -75.66349898   -75.74760105
  295    1.2000  105.0000    1.6000   -76.10688576   -75.69368228   -75.77758315
  296    1.2000  105.0000    1.7000   -76.11851988   -75.71296919   -75.79680094
  297    1.2000  105.0000    1.7500   -76.12108387   -75.71970631   -75.80360426
  298    1.2000  105.0000    1.8000   -76.12194314   -75.72500280   -75.80906706
  299    1.2000  105.0000    1.8500   -76.12137947   -75.72916471   -75.81352448
  300    1.2000  105.0000    1.9000   -76.11963192   -75.73245376   -75.81726805
  301    1.2000  105.0000    2.0000   -76.11336771   -75.73726526   -75.82356817
  302    1.2000  105.0000    2.1500   -76.09928464   -75.74234747   -75.83244905
  303    1.2000  105.0000    2.3000   -76.08211873   -75.74685965   -75.84211118
  304    1.2000  105.0000    2.4000   -76.06991751   -75.74990103   -75.84880322
  305    1.2000  105.0000    2.6000   -76.04530887   -75.75585405   -75.86173942
  306    1.2000  105.0000    2.8000   -76.02189601   -75.76091040   -75.87316478
  307    1.2000  105.0000    3.0000   -76.00070611   -75.76450191   -75.88267721
  308    1.2000  105.0000    3.3000   -75.97417020   -75.76692031   -75.89357999
  309    1.2000  105.0000    3.6000   -75.95418672   -75.76591915   -75.90114841
  310    1.2000  105.0000    4.0000   -75.93654312   -75.76093754   -75.90755738
  311    1.2000  105.0000    4.5000   -75.92483846   -75.75341304   -75.91184739
  312    1.2000  105.0000    5.0000   -75.91956052   -75.74855506   -75.91385635
  313    1.2000  105.0000    6.0000   -75.91626980   -75.74571105   -75.91509302
  314    1.2000  105.0000    7.0000   -75.91562684   -75.74529738   -75.91524347
  315    1.2000  105.0000    8.0000   -75.91548112   -75.74520023   -75.91522572
  316    1.2000  105.0000   10.0000   -75.91542512   -75.74514691   -75.91518633
  317    1.2000  105.0000   12.0000   -75.91541532   -75.74513455   -75.91517405
  318    1.2000  105.0000   14.0000   -75.91541258   -75.74513079   -75.91516994
  319    1.2000  105.0000   16.0000   -75.91533548   -75.74505753   -75.91506924
    0    0.0000    0.0000    0.0000     0.00000000     0.00000000     0.00000000
  320    1.2000  110.0000    1.2000   -75.88667698   -75.45761046   -75.53349758
  321    1.2000  110.0000    1.3000   -75.98328326   -75.55960120   -75.63530413
  322    1.2000  110.0000    1.4000   -76.04627341   -75.62830878   -75.70381157
  323    1.2000  110.0000    1.5000   -76.08571085   -75.67392574   -75.74922372
  324    1.2000  110.0000    1.6000   -76.10857582   -75.70357702   -75.77871238
  325    1.2000  110.0000    1.7000   -76.11976805   -75.72233533   -75.79744554
  326    1.2000  110.0000    1.7500   -76.12211489   -75.72882097   -75.80401633
  327    1.2000  110.0000    1.8000   -76.12276047   -75.73387974   -75.80925786
  328    1.2000  110.0000    1.8500   -76.12198726   -75.73782284   -75.81350963
  329    1.2000  110.0000    1.9000   -76.12003494   -75.74091736   -75.81706788
  330    1.2000  110.0000    2.0000   -76.11337778   -75.74543201   -75.82307572
  331    1.2000  110.0000    2.1500   -76.09875379   -75.75033406   -75.83173846
  332    1.2000  110.0000    2.3000   -76.08111308   -75.75492978   -75.84138139
  333    1.2000  110.0000    2.4000   -76.06863374   -75.75809092   -75.84812387
  334    1.2000  110.0000    2.6000   -76.04356759   -75.76424511   -75.86121752
  335    1.2000  110.0000    2.8000   -76.01983771   -75.76932222   -75.87279705
  336    1.2000  110.0000    3.0000   -75.99847899   -75.77270812   -75.88242729
  337    1.2000  110.0000    3.3000   -75.97193167   -75.77440903   -75.89346316
  338    1.2000  110.0000    3.6000   -75.95222094   -75.77234730   -75.90111232
  339    1.2000  110.0000    4.0000   -75.93514888   -75.76563291   -75.90756606
  340    1.2000  110.0000    4.5000   -75.92409880   -75.75599459   -75.91186757
  341    1.2000  110.0000    5.0000   -75.91921709   -75.74967051   -75.91387205
  342    1.2000  110.0000    6.0000   -75.91620806   -75.74586154   -75.91509812
  343    1.2000  110.0000    7.0000   -75.91561757   -75.74531548   -75.91524464
  344    1.2000  110.0000    8.0000   -75.91548061   -75.74520129   -75.91522607
  345    1.2000  110.0000   10.0000   -75.91542583   -75.74514611   -75.91518651
  346    1.2000  110.0000   12.0000   -75.91541581   -75.74513405   -75.91517421
  347    1.2000  110.0000   14.0000   -75.91541289   -75.74513044   -75.91517006
  348    1.2000  110.0000   16.0000   -75.91533549   -75.74505753   -75.91506924
    0    0.0000    0.0000    0.0000     0.00000000     0.00000000     0.00000000
  349    1.2000  120.0000    1.2000   -75.88926021   -75.47652230   -75.53518874
  350    1.2000  120.0000    1.3000   -75.98516033   -75.57776892   -75.63627619
